"SUBMITTER_NAME","SUBMITTER_EMAIL","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","ceratophyllum_demersum","depth_ft","potamogeton_crispus","elodea_canadensis","stuckenia_pectinata","lemna_trisulca","nymphaea_odorata","myriophyllum_spicatum","chara_sp","potamogeton_illinoensis","potamogeton_zosteriformis","vallisneria_americana","potamogeton_praelongus","potamogeton_richardsonii","najas_flexilis","heteranthera_dubia","spirodela_polyrrhiza","lemna_minor","nuphar_variegata","algae","subbasin","potamogeton_nodosus","wolffia_sp","potamogeton_foliosus","ranunculus_aquatilis","potamogeton_pusillus","myriophyllum_sibiricum","nelumbo_lutea","utricularia_vulgaris","brasenia_schreberi","najas_guadalupensis","lemna_sp","najas_sp","latitude","longitude","potamogeton_gramineus","lake_name","utricularia_sp","wolffia_columbiana","nuphar_advena","eleocharis_acicularis","characeae_taxa","spirogyra_sp","lemnaceae_taxa","NA_STA_NBR","DUPE_STA_NBR","MISSING_LAT","MISSING_LONG"
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","41",NA,"34.78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9969951306442,-93.1126180758515,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","42",NA,"4.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9964368883951,-93.1130300287161,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","43","3","6.89",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9989357758534,-93.110183386495,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","44",NA,"29.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9983775425405,-93.1105953768854,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","45",NA,"51.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9978193076943,-93.1110073592829,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","46",NA,"50.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.997261071315,-93.1114193336876,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","47",NA,"34.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9967028334027,-93.1118313001001,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","48",NA,"15.09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9980852314438,-93.1098085924592,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","49",NA,"38.71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9975269994018,-93.1102205804123,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","50",NA,"46.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9969687658266,-93.1106325603727,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","51",NA,"32.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9964105307182,-93.1110445323406,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","52","1","4.27",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9977929149042,-93.109021816026,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","53",NA,"27.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9972346856664,-93.1094338095344,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","54",NA,"31.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9966764548952,-93.10984579505,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","55",NA,"22.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9961182225909,-93.1102577725732,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","56","3","10.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9969423664883,-93.1086470466493,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","57","3","10.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9963841385213,-93.1090590377199,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","58",NA,"7.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.995825909021,-93.109471020798,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","59",NA,"2.95",NA,NA,NA,NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9966500418675,-93.1078602917569,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","60","1","3.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9960918167047,-93.1082722883822,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-08-28","5","2/28/2023 20:31","Unnamed hardworking surveyor(s)","61",NA,"2.62",NA,NA,NA,NA,NA,"1","3",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9955335900085,-93.1086842770149,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","1","1","2.3",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9995993192598,-93.117713807929,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","2",NA,"3.28",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9990410589175,-93.1181257298855,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","3","3","2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0009818207417,-93.1156911401787,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","4","3","8.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0004235678003,-93.1161030916705,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","5","3","8.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9998653133264,-93.1165150351696,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","6","3","11.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9993070573201,-93.1169269706763,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","7","3","10.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9987487997814,-93.1173388981909,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","8","1","6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9981905407105,-93.1177508177138,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","9","1","7.55",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0006895449464,-93.1149042942445,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","10","3","26.57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.000131294809,-93.1153162512942,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","11",NA,"34.78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9995730431389,-93.1157282003511,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","12",NA,"35.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9990147899363,-93.1161401414156,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","13",NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9984565352013,-93.116552074488,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","14",NA,"11.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9978982789338,-93.1169639995686,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","15",NA,"8.86",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.000397263707,-93.1141174563033,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","16",NA,"36.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9998390163735,-93.1145294189106,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","17",NA,"48.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9992807675073,-93.1149413735251,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","18",NA,"46.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9987225171085,-93.1153533201471,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","19",NA,"24.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9981642651771,-93.115765258777,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","20","3","4.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9976060117132,-93.116177189415,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","21",NA,"16.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0001049770236,-93.1133306263552,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","22",NA,"39.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9995467324942,-93.1137425945198,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","23",NA,"48.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9989884864319,-93.1141545546915,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","24",NA,"40.68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9984302388368,-93.1145665068707,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","25","1","12.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9978719897092,-93.1149784510578,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","26",NA,"16.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9998126848964,-93.1125438044004,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","27",NA,"41.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.999254443171,-93.1129557781219,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","28",NA,"48.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9986961999127,-93.1133677438505,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","29",NA,"46.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9981379551215,-93.1137797015866,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","30",NA,"27.89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9975797087976,-93.1141916513304,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","31",NA,"18.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9995203873255,-93.1117569904386,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","32",NA,"41.34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9989621484042,-93.1121689697168,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","33",NA,"48.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9984039079499,-93.112580941002,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","34",NA,"48.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9978456659626,-93.1129929042946,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Capitol Region Watershed District","eoneill@capitolregionwd.org","62005400","2019-07-15","5","2/28/2023 20:28","Unnamed hardworking surveyor(s)","35",NA,"35.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9972874224425,-93.113404859595,NA,"mccarron",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
