"SUBMITTER_NAME","SUBMITTER_EMAIL","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","ceratophyllum_demersum","depth_ft","potamogeton_crispus","elodea_canadensis","stuckenia_pectinata","lemna_trisulca","nymphaea_odorata","myriophyllum_spicatum","chara_sp","potamogeton_illinoensis","potamogeton_zosteriformis","vallisneria_americana","potamogeton_praelongus","potamogeton_richardsonii","najas_flexilis","heteranthera_dubia","spirodela_polyrrhiza","lemna_minor","nuphar_variegata","algae","potamogeton_nodosus","wolffia_sp","potamogeton_foliosus","nitella_sp","myriophyllum_sibiricum","potamogeton_amplifolius","zannichellia_palustris","utricularia_vulgaris","najas_guadalupensis","chara_globularis","lemna_sp","typha_sp","typha_angustifolia","latitude","longitude","aquatic_moss","potamogeton_friesii","potamogeton_gramineus","sagittaria_sp","lake_name","sparganium_sp","unk_sp","wolffia_columbiana","eleocharis_acicularis","scirpus_sp","stuckenia_filiformis","ranunculus_sceleratus","substrate","persicaria_amphibia","iris_versicolor","iris_sp","sta_nbr.1","sta_nbr.2","utricularia_minor","riccia_sp","nitella_furcata","DUPE_STA_NBR","MISSING_LAT","MISSING_LONG"
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","26",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7840677315127,-93.7431439862955,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","27",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7840734855379,-93.7422592254199,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","28",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7840792327093,-93.7413744642791,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","29",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7840849730271,-93.7404897028735,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","30",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7840907064913,-93.7396049412034,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","31",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7840964331017,-93.738720179269,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","32",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7841021528585,-93.7378354170708,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","33",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7841078657616,-93.7369506546091,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","34",NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7846863083434,-93.7449216109345,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","35",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7846920762018,-93.7440368409672,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","36",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7846978372065,-93.7431520707342,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","42",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7847322593043,-93.737843443772,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","43",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7847379723322,-93.7369586716873,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","44",NA,"2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7853164137143,-93.744929714885,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","45",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7853221816987,-93.7440449352946,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","53",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7853680788319,-93.7369666890287,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","54",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7853737851306,-93.7360819070575,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","55",NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7859465190142,-93.7449378191016,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","56",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7859522871247,-93.7440530298877,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","64",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7859981852606,-93.7369747066335,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","65",NA,"3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.786003891684,-93.7360899150386,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","66",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7865650672074,-93.7467155204612,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","67",NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7865708491524,-93.745830722156,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","68",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7865766242432,-93.7449459235844,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","76",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.786622578216,-93.7378675254569,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","77",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7866282916184,-93.7369827245015,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","78",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7866339981664,-93.7360979232827,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","79",NA,"3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7871893831872,-93.7476084521209,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","80",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7871951721129,-93.7467236444583,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","81",NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7872009541843,-93.745838836529,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","87",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7872355026699,-93.7405299833686,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","89",NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7872469639964,-93.7387603635286,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","90",NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.787252684378,-93.7378755532125,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","91",NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7872583979052,-93.7369907426328,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","92",NA,"2","X",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7872641045779,-93.7361059317898,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","93",NA,"3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7878194878953,-93.7476165860092,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","94",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7878252769475,-93.7467317687222,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","95",NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7878310591451,-93.7458469511685,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","101",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7878656083855,-93.7405380402613,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","102",NA,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7878713426013,-93.7396532208489,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","103",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7878827904691,-93.7378835812316,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","104",NA,"2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7878885041211,-93.7369987610274,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","105",NA,"2.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7884495925324,-93.7476247201646,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","106",NA,"3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.788455381711,-93.7467398932529,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","107",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.788461164035,-93.7458550660744,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","108",NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7884669395043,-93.7449702386295,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","113",NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7884957140302,-93.7405460974185,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10002900","2018-07-28","4","2023-04-07 11:23:07","Andrew Edgcumbe,Jackelyn Seamans","114",NA,"3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7885014483713,-93.7396612683813,NA,NA,NA,NA,"miller",NA,NA,NA,NA,NA,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
